date,close
2022-06-10,1665.04223633
2022-06-11,1529.66345215
2022-06-12,1445.21655273
2022-06-13,1204.58276367
2022-06-14,1211.66284180
2022-06-15,1233.20642090
2022-06-16,1067.73071289
2022-06-17,1086.51928711
2022-06-18,993.63677979
2022-06-19,1127.65649414
2022-06-20,1127.64245605
2022-06-21,1124.82458496
2022-06-22,1051.42187500
2022-06-23,1143.38671875
2022-06-24,1226.84472656
2022-06-25,1243.44689941
2022-06-26,1199.83166504
2022-06-27,1193.68066406
2022-06-28,1144.57922363
2022-06-29,1098.94384766
2022-06-30,1067.29882812
2022-07-01,1059.76733398
2022-07-02,1066.51281738
2022-07-03,1073.76696777
2022-07-04,1151.05908203
2022-07-05,1134.54101562
2022-07-06,1186.97399902
2022-07-07,1237.59338379
2022-07-08,1222.50622559
2022-07-09,1216.97827148
2022-07-10,1168.40161133
2022-07-11,1097.23657227
2022-07-12,1038.19165039
2022-07-13,1113.58715820
2022-07-14,1191.52624512
2022-07-15,1233.12915039
2022-07-16,1352.62646484
2022-07-17,1338.63574219
2022-07-18,1578.71789551
2022-07-19,1542.97521973
2022-07-20,1520.20068359
2022-07-21,1576.74951172
2022-07-22,1537.40515137
2022-07-23,1549.29748535
2022-07-24,1599.47668457
2022-07-25,1445.38342285
2022-07-26,1441.80676270
2022-07-27,1636.23266602
2022-07-28,1725.46813965
2022-07-29,1727.40698242
2022-07-30,1695.96948242
2022-07-31,1681.51733398
2022-08-01,1635.19580078
2022-08-02,1632.94543457
2022-08-03,1618.87451172
2022-08-04,1608.20581055
2022-08-05,1732.25463867
2022-08-06,1691.65808105
2022-08-07,1699.35083008
2022-08-08,1775.51611328
2022-08-09,1703.02502441
2022-08-10,1851.74267578
2022-08-11,1881.22412109
2022-08-12,1957.24645996
2022-08-13,1981.33654785
2022-08-14,1936.80200195
2022-08-15,1904.22814941
2022-08-16,1878.13940430
2022-08-17,1832.99963379
2022-08-18,1847.00781250
2022-08-19,1612.98730469
2022-08-20,1577.00378418
2022-08-21,1619.31896973
2022-08-22,1622.50585938
2022-08-23,1662.76989746
2022-08-24,1657.05920410
2022-08-25,1696.45703125
2022-08-26,1507.78283691
2022-08-27,1491.39501953
2022-08-28,1430.54736328
2022-08-29,1553.03735352
2022-08-30,1523.83886719
2022-08-31,1553.68493652
2022-09-01,1586.17675781
2022-09-02,1577.22045898
2022-09-03,1556.87268066
2022-09-04,1577.64160156
2022-09-05,1617.18322754
2022-09-06,1561.74853516
2022-09-07,1629.90637207
2022-09-08,1635.34765625
2022-09-09,1719.08544922
2022-09-10,1776.20373535
2022-09-11,1761.80004883
2022-09-12,1713.76525879
2022-09-13,1580.78796387
2022-09-14,1634.75500488
2022-09-15,1471.69348145
2022-09-16,1432.44775391
2022-09-17,1469.74169922
2022-09-18,1335.32910156
2022-09-19,1377.54138184
2022-09-20,1324.38818359
2022-09-21,1252.60778809
2022-09-22,1327.68017578
2022-09-23,1328.25952148
2022-09-24,1317.99328613
2022-09-25,1294.21679688
2022-09-26,1335.32019043
2022-09-27,1330.12768555
2022-09-28,1337.41088867
2022-09-29,1335.65234375
2022-09-30,1327.97863770
2022-10-01,1311.64440918
2022-10-02,1276.09350586
2022-10-03,1323.43920898
2022-10-04,1362.12658691
2022-10-05,1352.83715820
2022-10-06,1351.70947266
2022-10-07,1332.51696777
2022-10-08,1315.50048828
2022-10-09,1322.60424805
2022-10-10,1291.33764648
2022-10-11,1279.57568359
2022-10-12,1294.90637207
2022-10-13,1288.12390137
2022-10-14,1297.42211914
2022-10-15,1274.87170410
2022-10-16,1306.29663086
2022-10-17,1331.71362305
2022-10-18,1310.44702148
2022-10-19,1285.74426270
2022-10-20,1283.20092773
2022-10-21,1299.94641113
2022-10-22,1314.29919434
2022-10-23,1363.44702148
2022-10-24,1344.99853516
2022-10-25,1461.66540527
2022-10-26,1566.56665039
2022-10-27,1514.37487793
2022-10-28,1555.47790527
2022-10-29,1619.69848633
2022-10-30,1590.78332520
2022-10-31,1572.71447754
2022-11-01,1579.70458984
2022-11-02,1519.71179199
2022-11-03,1531.54174805
2022-11-04,1645.09338379
2022-11-05,1627.96801758
2022-11-06,1572.23474121
2022-11-07,1568.59130859
2022-11-08,1332.83557129
2022-11-09,1100.16979980
2022-11-10,1299.46459961
2022-11-11,1287.22106934
2022-11-12,1255.26831055
2022-11-13,1221.81921387
2022-11-14,1241.60424805
2022-11-15,1251.73620605
2022-11-16,1215.60253906
2022-11-17,1200.80859375
2022-11-18,1212.30029297
2022-11-19,1218.42675781
2022-11-20,1142.46667480
2022-11-21,1108.35302734
2022-11-22,1135.17346191
2022-11-23,1183.19958496
2022-11-24,1203.98315430
2022-11-25,1198.92590332
2022-11-26,1205.89794922
2022-11-27,1195.12695312
2022-11-28,1170.08618164
2022-11-29,1216.90124512
2022-11-30,1295.68859863
2022-12-01,1276.27392578
2022-12-02,1294.30334473
2022-12-03,1243.33483887
2022-12-04,1280.25659180
2022-12-05,1259.67675781
2022-12-06,1271.65380859
2022-12-07,1232.43750000
2022-12-08,1281.11633301
2022-12-09,1264.28479004
2022-12-10,1266.38415527
2022-12-11,1263.86853027
2022-12-12,1274.61901855
2022-12-13,1320.54919434
2022-12-14,1309.32873535
2022-12-15,1266.35388184
2022-12-16,1168.25939941
2022-12-17,1188.14953613
2022-12-18,1184.71520996
2022-12-19,1167.60986328
2022-12-20,1217.70361328
2022-12-21,1213.59997559
2022-12-22,1218.18212891
2022-12-23,1220.15942383
2022-12-24,1221.14855957
2022-12-25,1218.96203613
2022-12-26,1226.97436523
2022-12-27,1212.79162598
2022-12-28,1189.98608398
2022-12-29,1201.59533691
2022-12-30,1199.23278809
2022-12-31,1196.77124023
2023-01-01,1200.96484375
2023-01-02,1214.65661621
2023-01-03,1214.77880859
2023-01-04,1256.52661133
2023-01-05,1250.43859863
2023-01-06,1269.37902832
2023-01-07,1264.27038574
2023-01-08,1287.35949707
2023-01-09,1321.53894043
2023-01-10,1336.58605957
2023-01-11,1387.93273926
2023-01-12,1417.93847656
2023-01-13,1451.61486816
2023-01-14,1550.70690918
2023-01-15,1552.47949219
2023-01-16,1576.83349609
2023-01-17,1567.84606934
2023-01-18,1515.50695801
2023-01-19,1552.55651855
2023-01-20,1659.75415039
2023-01-21,1627.11816406
2023-01-22,1628.38208008
2023-01-23,1628.25109863
2023-01-24,1556.60424805
2023-01-25,1611.71105957
2023-01-26,1603.10595703
2023-01-27,1598.15649414
2023-01-28,1572.43505859
2023-01-29,1646.15563965
2023-01-30,1567.32653809
2023-01-31,1586.53540039
2023-02-01,1641.79272461
2023-02-02,1643.24157715
2023-02-03,1664.74560547
2023-02-04,1667.05920410
2023-02-05,1631.64587402
2023-02-06,1616.24707031
2023-02-07,1672.00354004
2023-02-08,1650.71679688
2023-02-09,1546.43823242
2023-02-10,1514.86914062
2023-02-11,1539.92675781
2023-02-12,1515.03369141
2023-02-13,1507.16589355
2023-02-14,1556.87512207
2023-02-15,1673.74597168
2023-02-16,1640.06762695
2023-02-17,1694.78332520
2023-02-18,1691.81945801
2023-02-19,1681.43615723
2023-02-20,1702.67517090
2023-02-21,1658.03637695
2023-02-22,1643.23168945
2023-02-23,1651.07385254
2023-02-24,1608.37316895
2023-02-25,1594.91491699
2023-02-26,1640.81713867
2023-02-27,1634.32641602
2023-02-28,1605.89514160
2023-03-01,1663.43371582
2023-03-02,1647.31933594
2023-03-03,1569.16760254
2023-03-04,1566.92395020
2023-03-05,1564.46875000
2023-03-06,1567.39868164
2023-03-07,1561.93310547
2023-03-08,1534.08825684
2023-03-09,1438.66076660
2023-03-10,1429.15808105
2023-03-11,1482.61669922
2023-03-12,1590.29296875
2023-03-13,1680.30895996
2023-03-14,1703.50708008
2023-03-15,1656.18054199
2023-03-16,1677.21545410
2023-03-17,1792.48510742
2023-03-18,1761.65966797
2023-03-19,1785.57653809
2023-03-20,1735.32128906
2023-03-21,1806.76074219
2023-03-22,1737.71704102
2023-03-23,1816.40515137
2023-03-24,1752.04479980
2023-03-25,1743.76477051
2023-03-26,1775.67675781
2023-03-27,1715.46081543
2023-03-28,1772.78564453
2023-03-29,1793.00183105
2023-03-30,1792.73718262
2023-03-31,1822.02209473
2023-04-01,1813.86059570
2023-04-02,1795.70812988
2023-04-03,1810.29711914
2023-04-04,1871.00512695
2023-04-05,1909.11401367
2023-04-06,1872.92260742
2023-04-07,1865.63610840
2023-04-08,1849.49816895
2023-04-09,1859.38781738
2023-04-10,1911.20751953
2023-04-11,1892.18969727
2023-04-12,1920.68212891
2023-04-13,2012.63464355
2023-04-14,2101.63549805
2023-04-15,2092.46679688
2023-04-16,2120.00585938
2023-04-17,2076.24291992
2023-04-18,2104.53735352
2023-04-19,1936.40344238
2023-04-20,1943.09765625
2023-04-21,1849.99987793
2023-04-22,1874.22863770
2023-04-23,1862.06201172
2023-04-24,1842.75744629
2023-04-25,1866.75366211
2023-04-26,1866.56420898
2023-04-27,1908.78637695
2023-04-28,1892.51281738
2023-04-29,1908.91699219
2023-04-30,1876.92431641
2023-05-01,1831.95483398
2023-05-02,1870.78930664
2023-05-03,1904.65185547
2023-05-04,1877.70410156
2023-05-05,1995.06091309
2023-05-06,1900.22180176
2023-05-07,1873.07641602
2023-05-08,1849.04272461
2023-05-09,1848.60314941
2023-05-10,1842.40148926
2023-05-11,1796.49060059
2023-05-12,1808.01977539
2023-05-13,1796.11486816
2023-05-14,1800.50097656
2023-05-15,1817.54992676
2023-05-16,1824.12145996
2023-05-17,1821.85961914
2023-05-18,1801.72851562
2023-05-19,1812.58947754
2023-05-20,1820.47802734
2023-05-21,1804.53137207
2023-05-22,1817.53479004
2023-05-23,1854.38061523
2023-05-24,1800.09997559
2023-05-25,1805.95373535
2023-05-26,1828.68969727
2023-05-27,1831.11828613
2023-05-28,1910.91418457
2023-05-29,1893.07812500
2023-05-30,1901.02661133
2023-05-31,1874.13049316
2023-06-01,1862.20141602
2023-06-02,1907.25659180
2023-06-03,1892.41247559
2023-06-04,1890.51354980
2023-06-05,1811.82836914
2023-06-06,1884.49487305
2023-06-07,1832.39599609
2023-06-08,1846.30187988
2023-06-09,1840.22521973
2023-06-10,1752.38476562
2023-06-11,1753.41528320
2023-06-12,1742.52868652
2023-06-13,1739.03759766
2023-06-14,1650.51928711
2023-06-15,1665.51977539
2023-06-16,1716.66882324
2023-06-17,1727.20410156
2023-06-18,1720.57751465
2023-06-19,1737.65942383
2023-06-20,1792.11999512
2023-06-21,1891.00720215
2023-06-22,1872.94299316
2023-06-23,1892.86206055
2023-06-24,1876.05969238
2023-06-25,1900.50610352
2023-06-26,1859.43286133
2023-06-27,1889.70336914
2023-06-28,1827.97119141
2023-06-29,1852.22729492
2023-06-30,1933.18896484
2023-07-01,1924.56591797
2023-07-02,1937.43835449
2023-07-03,1955.38916016
2023-07-04,1936.63354492
2023-07-05,1910.58801270
2023-07-06,1848.63647461
2023-07-07,1870.60253906
2023-07-08,1865.53955078
2023-07-09,1863.00976562
2023-07-10,1880.55639648
2023-07-11,1878.33605957
2023-07-12,1872.11376953
2023-07-13,2006.51147461
2023-07-14,1939.34704590
2023-07-15,1931.46655273
2023-07-16,1923.68188477
2023-07-17,1911.64611816
2023-07-18,1897.59924316
2023-07-19,1889.00793457
2023-07-20,1890.96911621
2023-07-21,1892.08007812
2023-07-22,1864.91235352
2023-07-23,1889.19165039
2023-07-24,1850.00207520
2023-07-25,1857.74194336
2023-07-26,1872.15991211
2023-07-27,1860.35717773
2023-07-28,1874.74487305
2023-07-29,1881.06884766
2023-07-30,1861.64379883
2023-07-31,1856.16235352
2023-08-01,1871.79211426
2023-08-02,1839.08972168
2023-08-03,1835.13647461
2023-08-04,1827.71289062
2023-08-05,1834.98791504
2023-08-06,1827.46203613
2023-08-07,1826.93884277
2023-08-08,1855.80737305
2023-08-09,1854.29760742
2023-08-10,1850.75341797
2023-08-11,1847.12438965
2023-08-12,1848.88989258
2023-08-13,1839.28015137
2023-08-14,1844.18579102
2023-08-15,1826.93273926
2023-08-16,1805.65905762
2023-08-17,1684.93347168
2023-08-18,1660.94506836
2023-08-19,1669.47192383
2023-08-20,1684.85205078
2023-08-21,1667.26904297
2023-08-22,1633.89257812
2023-08-23,1679.27441406
2023-08-24,1659.94458008
2023-08-25,1652.93505859
2023-08-26,1646.30676270
2023-08-27,1657.51306152
2023-08-28,1652.45739746
2023-08-29,1729.72570801
2023-08-30,1705.11218262
2023-08-31,1645.63916016
2023-09-01,1628.49121094
2023-09-02,1637.02539062
2023-09-03,1636.11767578
2023-09-04,1629.65527344
2023-09-05,1633.62939453
2023-09-06,1632.25231934
2023-09-07,1647.59826660
2023-09-08,1636.13781738
2023-09-09,1635.16235352
2023-09-10,1616.82885742
2023-09-11,1551.63769531
2023-09-12,1592.42944336
2023-09-13,1607.98852539
2023-09-14,1626.97436523
2023-09-15,1641.64038086
2023-09-16,1635.22167969
2023-09-17,1622.89672852
2023-09-18,1637.34704590
2023-09-19,1643.54467773
2023-09-20,1622.89062500
2023-09-21,1584.30700684
2023-09-22,1593.26831055
2023-09-23,1593.85778809
2023-09-24,1580.85339355
2023-09-25,1588.32287598
2023-09-26,1593.41723633
